method,game,seed,logdir,wandb_url,source,run_completed,is_partial,x_axis_frames,x_axis_agent_actions,score_type,score_mean,score_std,score_min,score_max,eval_episodes,timestamp,frames_target,agent_actions_target,protocol_compatible_with_reference,notes
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,112404.0,28101.0,episode_score,600.0,,600.0,600.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,114696.0,28674.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,117128.0,29282.0,episode_score,490.0,,490.0,490.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,119436.0,29859.0,episode_score,530.0,,530.0,530.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,121036.0,30259.0,episode_score,340.0,,340.0,340.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,123324.0,30831.0,episode_score,550.0,,550.0,550.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,125772.0,31443.0,episode_score,440.0,,440.0,440.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,128208.0,32052.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,130072.0,32518.0,episode_score,320.0,,320.0,320.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,132268.0,33067.0,episode_score,430.0,,430.0,430.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,134296.0,33574.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,136124.0,34031.0,episode_score,360.0,,360.0,360.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,138176.0,34544.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,139596.0,34899.0,episode_score,250.0,,250.0,250.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,141860.0,35465.0,episode_score,440.0,,440.0,440.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,143308.0,35827.0,episode_score,300.0,,300.0,300.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,145872.0,36468.0,episode_score,940.0,,940.0,940.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,148236.0,37059.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,151680.0,37920.0,episode_score,580.0,,580.0,580.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,154476.0,38619.0,episode_score,490.0,,490.0,490.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,157056.0,39264.0,episode_score,1090.0,,1090.0,1090.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,159316.0,39829.0,episode_score,530.0,,530.0,530.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,161136.0,40284.0,episode_score,920.0,,920.0,920.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,163760.0,40940.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,166008.0,41502.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,169188.0,42297.0,episode_score,690.0,,690.0,690.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,171176.0,42794.0,episode_score,400.0,,400.0,400.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,173576.0,43394.0,episode_score,1100.0,,1100.0,1100.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,176712.0,44178.0,episode_score,550.0,,550.0,550.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,179676.0,44919.0,episode_score,1030.0,,1030.0,1030.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,181616.0,45404.0,episode_score,400.0,,400.0,400.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,184452.0,46113.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,186632.0,46658.0,episode_score,400.0,,400.0,400.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,188624.0,47156.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,191436.0,47859.0,episode_score,500.0,,500.0,500.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,193476.0,48369.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,196572.0,49143.0,episode_score,610.0,,610.0,610.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,198196.0,49549.0,episode_score,410.0,,410.0,410.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,200672.0,50168.0,episode_score,960.0,,960.0,960.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,203400.0,50850.0,episode_score,570.0,,570.0,570.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,205632.0,51408.0,episode_score,460.0,,460.0,460.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,209104.0,52276.0,episode_score,660.0,,660.0,660.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,210988.0,52747.0,episode_score,440.0,,440.0,440.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,214556.0,53639.0,episode_score,640.0,,640.0,640.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,217192.0,54298.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,219368.0,54842.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,221920.0,55480.0,episode_score,580.0,,580.0,580.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,224312.0,56078.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,227524.0,56881.0,episode_score,610.0,,610.0,610.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,230204.0,57551.0,episode_score,660.0,,660.0,660.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,232852.0,58213.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,236448.0,59112.0,episode_score,640.0,,640.0,640.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,238752.0,59688.0,episode_score,660.0,,660.0,660.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,241836.0,60459.0,episode_score,630.0,,630.0,630.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,244404.0,61101.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,246912.0,61728.0,episode_score,620.0,,620.0,620.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,249080.0,62270.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,252176.0,63044.0,episode_score,550.0,,550.0,550.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,256216.0,64054.0,episode_score,1430.0,,1430.0,1430.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,259124.0,64781.0,episode_score,590.0,,590.0,590.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,262556.0,65639.0,episode_score,1660.0,,1660.0,1660.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,265828.0,66457.0,episode_score,1230.0,,1230.0,1230.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,269180.0,67295.0,episode_score,1250.0,,1250.0,1250.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,272076.0,68019.0,episode_score,580.0,,580.0,580.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,274276.0,68569.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,276600.0,69150.0,episode_score,990.0,,990.0,990.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,279512.0,69878.0,episode_score,1120.0,,1120.0,1120.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
